@relation page-blocks-1-3_vs_4-weka.filters.supervised.attribute.Discretize-R2-last

@attribute Height numeric
@attribute Lenght {'\'(-inf-30.5]\'','\'(30.5-32.5]\'','\'(32.5-inf)\''}
@attribute Area {'\'(-inf-863]\'','\'(863-inf)\''}
@attribute Eccen {'\'(-inf-4.254]\'','\'(4.254-inf)\''}
@attribute P_black {'\'(-inf-0.3335]\'','\'(0.3335-0.494]\'','\'(0.494-inf)\''}
@attribute P_and {'\'(-inf-0.432]\'','\'(0.432-0.9935]\'','\'(0.9935-inf)\''}
@attribute Mean_tr {'\'All\''}
@attribute Blackpix {'\'(-inf-400.5]\'','\'(400.5-445.5]\'','\'(445.5-1436.5]\'','\'(1436.5-13178]\'','\'(13178-inf)\''}
@attribute Blackand {'\'(-inf-638.5]\'','\'(638.5-23196.5]\'','\'(23196.5-inf)\''}
@attribute Wb_trans {'\'(-inf-45.5]\'','\'(45.5-inf)\''}
@attribute Class {positive,negative}

@data
83,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(-inf-0.3335]\'','\'(0.432-0.9935]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',negative
197,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(-inf-0.3335]\'','\'(-inf-0.432]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',negative
28,'\'(30.5-32.5]\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(400.5-445.5]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
28,'\'(30.5-32.5]\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(400.5-445.5]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
29,'\'(30.5-32.5]\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(400.5-445.5]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
28,'\'(30.5-32.5]\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(400.5-445.5]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
28,'\'(30.5-32.5]\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(400.5-445.5]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
28,'\'(30.5-32.5]\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.494-inf)\'','\'(0.432-0.9935]\'','\'All\'','\'(400.5-445.5]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
29,'\'(30.5-32.5]\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(400.5-445.5]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
29,'\'(30.5-32.5]\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(400.5-445.5]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
153,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.494-inf)\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
83,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
95,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.494-inf)\'','\'(0.432-0.9935]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
93,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
168,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.494-inf)\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(23196.5-inf)\'','\'(45.5-inf)\'',positive
187,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.494-inf)\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(23196.5-inf)\'','\'(45.5-inf)\'',positive
132,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(23196.5-inf)\'','\'(45.5-inf)\'',positive
128,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(23196.5-inf)\'','\'(45.5-inf)\'',positive
168,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.494-inf)\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
174,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(23196.5-inf)\'','\'(45.5-inf)\'',positive
72,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
163,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.494-inf)\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(23196.5-inf)\'','\'(45.5-inf)\'',positive
186,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(23196.5-inf)\'','\'(45.5-inf)\'',positive
64,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(-inf-45.5]\'',positive
63,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
65,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(-inf-45.5]\'',positive
63,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(-inf-0.432]\'','\'All\'','\'(1436.5-13178]\'','\'(638.5-23196.5]\'','\'(-inf-45.5]\'',positive
178,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.494-inf)\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(638.5-23196.5]\'','\'(45.5-inf)\'',positive
166,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(13178-inf)\'','\'(23196.5-inf)\'','\'(45.5-inf)\'',positive
187,'\'(32.5-inf)\'','\'(863-inf)\'','\'(-inf-4.254]\'','\'(0.3335-0.494]\'','\'(0.432-0.9935]\'','\'All\'','\'(1436.5-13178]\'','\'(23196.5-inf)\'','\'(45.5-inf)\'',positive
