@relation page-blocks0-weka.filters.supervised.attribute.Discretize-R2-last

@attribute Height numeric
@attribute Lenght {'\'(-inf-1.5]\'','\'(1.5-2.5]\'','\'(2.5-535.5]\'','\'(535.5-inf)\''}
@attribute Area {'\'(-inf-19.5]\'','\'(19.5-47.5]\'','\'(47.5-76.5]\'','\'(76.5-8711.5]\'','\'(8711.5-21773.5]\'','\'(21773.5-inf)\''}
@attribute Eccen {'\'(-inf-0.236]\'','\'(0.236-1.4945]\'','\'(1.4945-9.9545]\'','\'(9.9545-31.9585]\'','\'(31.9585-58.5555]\'','\'(58.5555-60.5]\'','\'(60.5-144]\'','\'(144-inf)\''}
@attribute P_black {'\'(-inf-0.1595]\'','\'(0.1595-0.4875]\'','\'(0.4875-0.7175]\'','\'(0.7175-0.954]\'','\'(0.954-inf)\''}
@attribute P_and {'\'(-inf-0.2805]\'','\'(0.2805-0.5585]\'','\'(0.5585-0.7525]\'','\'(0.7525-0.9995]\'','\'(0.9995-inf)\''}
@attribute Mean_tr {'\'(-inf-3.625]\'','\'(3.625-10.71]\'','\'(10.71-21.38]\'','\'(21.38-inf)\''}
@attribute Blackpix {'\'(-inf-14.5]\'','\'(14.5-37.5]\'','\'(37.5-4096.5]\'','\'(4096.5-10170]\'','\'(10170-inf)\''}
@attribute Blackand {'\'(-inf-20.5]\'','\'(20.5-37.5]\'','\'(37.5-70.5]\'','\'(70.5-566.5]\'','\'(566.5-762.5]\'','\'(762.5-4884.5]\'','\'(4884.5-12099.5]\'','\'(12099.5-inf)\''}
@attribute Wb_trans {'\'(-inf-3.5]\'','\'(3.5-7.5]\'','\'(7.5-17.5]\'','\'(17.5-836.5]\'','\'(836.5-inf)\''}
@attribute Class {positive,negative}

@data
2,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(9.9545-31.9585]\'','\'(0.7175-0.954]\'','\'(0.7525-0.9995]\'','\'(21.38-inf)\'','\'(14.5-37.5]\'','\'(20.5-37.5]\'','\'(-inf-3.5]\'',positive
13,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(3.625-10.71]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(3.5-7.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(14.5-37.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',negative
9,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(0.236-1.4945]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(14.5-37.5]\'','\'(37.5-70.5]\'','\'(3.5-7.5]\'',negative
8,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(0.236-1.4945]\'','\'(0.1595-0.4875]\'','\'(0.2805-0.5585]\'','\'(3.625-10.71]\'','\'(-inf-14.5]\'','\'(-inf-20.5]\'','\'(-inf-3.5]\'',negative
3,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(31.9585-58.5555]\'','\'(0.1595-0.4875]\'','\'(0.2805-0.5585]\'','\'(21.38-inf)\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(3.5-7.5]\'',positive
98,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(-inf-0.236]\'','\'(0.1595-0.4875]\'','\'(0.2805-0.5585]\'','\'(21.38-inf)\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(-inf-3.5]\'',positive
2,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.4875-0.7175]\'','\'(0.5585-0.7525]\'','\'(21.38-inf)\'','\'(37.5-4096.5]\'','\'(37.5-70.5]\'','\'(-inf-3.5]\'',positive
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.4875-0.7175]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
8,'\'(2.5-535.5]\'','\'(47.5-76.5]\'','\'(0.236-1.4945]\'','\'(0.1595-0.4875]\'','\'(0.2805-0.5585]\'','\'(3.625-10.71]\'','\'(14.5-37.5]\'','\'(20.5-37.5]\'','\'(-inf-3.5]\'',negative
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(0.1595-0.4875]\'','\'(0.2805-0.5585]\'','\'(3.625-10.71]\'','\'(14.5-37.5]\'','\'(37.5-70.5]\'','\'(3.5-7.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
8,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
3,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(31.9585-58.5555]\'','\'(0.1595-0.4875]\'','\'(0.2805-0.5585]\'','\'(21.38-inf)\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(-inf-3.5]\'',positive
2,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(1.4945-9.9545]\'','\'(0.7175-0.954]\'','\'(0.5585-0.7525]\'','\'(21.38-inf)\'','\'(14.5-37.5]\'','\'(20.5-37.5]\'','\'(-inf-3.5]\'',positive
3,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(31.9585-58.5555]\'','\'(0.4875-0.7175]\'','\'(0.2805-0.5585]\'','\'(10.71-21.38]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',positive
1,'\'(2.5-535.5]\'','\'(-inf-19.5]\'','\'(9.9545-31.9585]\'','\'(0.7175-0.954]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(-inf-14.5]\'','\'(-inf-20.5]\'','\'(3.5-7.5]\'',positive
1,'\'(2.5-535.5]\'','\'(-inf-19.5]\'','\'(1.4945-9.9545]\'','\'(0.954-inf)\'','\'(0.9995-inf)\'','\'(3.625-10.71]\'','\'(-inf-14.5]\'','\'(-inf-20.5]\'','\'(-inf-3.5]\'',positive
2,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(31.9585-58.5555]\'','\'(0.4875-0.7175]\'','\'(0.7525-0.9995]\'','\'(10.71-21.38]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',positive
2,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.4875-0.7175]\'','\'(0.7525-0.9995]\'','\'(10.71-21.38]\'','\'(37.5-4096.5]\'','\'(37.5-70.5]\'','\'(-inf-3.5]\'',positive
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
1,'\'(2.5-535.5]\'','\'(47.5-76.5]\'','\'(31.9585-58.5555]\'','\'(0.1595-0.4875]\'','\'(0.9995-inf)\'','\'(3.625-10.71]\'','\'(14.5-37.5]\'','\'(37.5-70.5]\'','\'(3.5-7.5]\'',positive
1,'\'(2.5-535.5]\'','\'(-inf-19.5]\'','\'(9.9545-31.9585]\'','\'(0.7175-0.954]\'','\'(0.9995-inf)\'','\'(3.625-10.71]\'','\'(-inf-14.5]\'','\'(-inf-20.5]\'','\'(-inf-3.5]\'',positive
14,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
2,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(31.9585-58.5555]\'','\'(0.4875-0.7175]\'','\'(0.7525-0.9995]\'','\'(10.71-21.38]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',positive
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
2,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(1.4945-9.9545]\'','\'(0.4875-0.7175]\'','\'(0.7525-0.9995]\'','\'(3.625-10.71]\'','\'(14.5-37.5]\'','\'(20.5-37.5]\'','\'(-inf-3.5]\'',positive
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
1,'\'(2.5-535.5]\'','\'(-inf-19.5]\'','\'(9.9545-31.9585]\'','\'(0.4875-0.7175]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(-inf-14.5]\'','\'(-inf-20.5]\'','\'(-inf-3.5]\'',negative
6,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(-inf-0.1595]\'','\'(0.2805-0.5585]\'','\'(-inf-3.625]\'','\'(14.5-37.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',negative
7,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(14.5-37.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',negative
7,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
7,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(-inf-0.1595]\'','\'(0.5585-0.7525]\'','\'(3.625-10.71]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',negative
1,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(9.9545-31.9585]\'','\'(0.4875-0.7175]\'','\'(0.9995-inf)\'','\'(3.625-10.71]\'','\'(14.5-37.5]\'','\'(20.5-37.5]\'','\'(3.5-7.5]\'',negative
7,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(14.5-37.5]\'','\'(37.5-70.5]\'','\'(7.5-17.5]\'',negative
2,'\'(2.5-535.5]\'','\'(47.5-76.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.2805-0.5585]\'','\'(-inf-3.625]\'','\'(-inf-14.5]\'','\'(20.5-37.5]\'','\'(3.5-7.5]\'',negative
1,'\'(2.5-535.5]\'','\'(-inf-19.5]\'','\'(9.9545-31.9585]\'','\'(0.4875-0.7175]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(-inf-14.5]\'','\'(-inf-20.5]\'','\'(-inf-3.5]\'',negative
2,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(-inf-14.5]\'','\'(20.5-37.5]\'','\'(3.5-7.5]\'',negative
2,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(3.625-10.71]\'','\'(-inf-14.5]\'','\'(20.5-37.5]\'','\'(-inf-3.5]\'',negative
2,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(-inf-14.5]\'','\'(37.5-70.5]\'','\'(3.5-7.5]\'',negative
7,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
5,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(-inf-14.5]\'','\'(20.5-37.5]\'','\'(3.5-7.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(3.625-10.71]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(0.4875-0.7175]\'','\'(0.9995-inf)\'','\'(3.625-10.71]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(0.1595-0.4875]\'','\'(0.2805-0.5585]\'','\'(21.38-inf)\'','\'(37.5-4096.5]\'','\'(37.5-70.5]\'','\'(-inf-3.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(0.4875-0.7175]\'','\'(0.9995-inf)\'','\'(3.625-10.71]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(0.1595-0.4875]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(14.5-37.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(10.71-21.38]\'','\'(37.5-4096.5]\'','\'(37.5-70.5]\'','\'(-inf-3.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(0.4875-0.7175]\'','\'(0.7525-0.9995]\'','\'(3.625-10.71]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(3.5-7.5]\'',negative
1,'\'(2.5-535.5]\'','\'(19.5-47.5]\'','\'(31.9585-58.5555]\'','\'(0.7175-0.954]\'','\'(0.9995-inf)\'','\'(3.625-10.71]\'','\'(37.5-4096.5]\'','\'(37.5-70.5]\'','\'(3.5-7.5]\'',positive
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
8,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.4875-0.7175]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.4875-0.7175]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.4875-0.7175]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(-inf-0.1595]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(14.5-37.5]\'','\'(70.5-566.5]\'','\'(7.5-17.5]\'',negative
8,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
8,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
8,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
8,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
8,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
10,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(0.236-1.4945]\'','\'(-inf-0.1595]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(-inf-14.5]\'','\'(70.5-566.5]\'','\'(3.5-7.5]\'',negative
8,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
9,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
11,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(762.5-4884.5]\'','\'(17.5-836.5]\'',negative
12,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.9995-inf)\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
12,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(1.4945-9.9545]\'','\'(0.1595-0.4875]\'','\'(0.5585-0.7525]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(70.5-566.5]\'','\'(17.5-836.5]\'',negative
8,'\'(2.5-535.5]\'','\'(76.5-8711.5]\'','\'(9.9545-31.9585]\'','\'(0.1595-0.4875]\'','\'(0.7525-0.9995]\'','\'(-inf-3.625]\'','\'(37.5-4096.5]\'','\'(566.5-762.5]\'','\'(17.5-836.5]\'',negative
